# max number of non-zeros per row
18
# column index of non-zeros (each row is Np column offsets, 1-indexed)
1 1 1 1 1 1 4 4 4 4 7 7 7 7 9 11 11 11 11 13 14 16 16 16 16 18 19 20 22 22 22 22 24 25 26 27 
2 2 2 2 2 2 5 5 5 5 8 8 8 8 10 12 12 12 12 14 15 17 17 17 17 19 20 21 23 23 23 23 25 26 27 28 
3 3 3 3 3 3 6 6 6 6 9 9 9 9 13 13 13 13 13 15 19 18 18 18 18 20 21 26 24 24 24 24 26 27 28 34 
4 4 4 4 4 4 7 7 7 7 10 10 10 10 14 14 14 14 14 18 20 19 19 19 19 21 25 27 25 25 25 25 27 28 33 35 
5 5 5 5 5 5 8 8 8 8 11 11 11 11 15 16 16 15 15 19 21 22 22 20 20 24 26 28 29 29 26 26 28 32 34 36 
6 6 6 6 6 6 9 9 9 9 12 12 12 12 18 17 17 16 16 20 25 23 23 22 21 25 27 33 30 30 29 27 31 33 35 0 
0 0 0 7 7 7 10 10 10 10 13 13 13 13 19 18 18 17 17 21 26 24 24 23 22 26 28 34 31 31 30 29 32 34 36 0 
0 0 0 8 8 8 11 11 11 11 14 14 14 14 20 19 19 18 18 24 27 25 25 24 23 27 32 35 32 32 31 30 33 35 0 0 
0 0 0 9 9 9 12 12 12 12 16 16 15 15 21 22 22 19 19 25 28 29 29 25 24 28 33 36 0 0 32 31 34 36 0 0 
0 0 0 10 10 10 13 13 13 13 17 17 16 16 0 23 23 20 20 26 0 30 30 26 25 31 34 0 0 0 33 32 35 0 0 0 
0 0 0 0 0 0 14 14 14 14 18 18 17 17 0 24 24 22 21 27 0 31 31 29 26 32 35 0 0 0 0 33 0 0 0 0 
0 0 0 0 0 0 0 0 15 15 19 19 18 18 0 25 25 23 22 28 0 32 32 30 27 33 36 0 0 0 0 34 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 19 19 0 0 0 24 23 0 0 0 0 31 29 34 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 20 20 0 0 0 25 24 0 0 0 0 32 30 35 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 26 25 0 0 0 0 33 31 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 
# non-zero value of Srr
1.500000000000000E+00 -1.500000000000000E+00 2.295054843110935E-16 -1.936491673103707E+00 1.936491673103707E+00 1.302794376616742E-15 1.575128916186941E-15 -1.325328735646281E-15 3.678108491119467E-15 -3.053928024049786E-15 5.551115123125783E-17 2.081668171172169E-16 4.171882675195761E-15 -2.716970977212328E-15 9.320977249212343E-16 -1.332267629550188E-15 1.498801083243961E-15 -1.255735062614099E-15 -2.028763134460530E-15 -2.777980034856573E-15 -4.298685557420196E-15 1.804112415015879E-15 -2.248201624865942E-15 -2.548578624590852E-15 -1.724828972100312E-15 -6.263574147190909E-15 -2.100739515846416E-15 -4.418328173187791E-15 6.411537967210279E-15 -4.884981308350689E-15 2.329788453590435E-16 6.087210636179630E-15 -2.900000946842155E-15 5.000654057517754E-15 -1.064499907645740E-14 -6.395746312216775E-15 
-1.499999999999999E+00 1.499999999999999E+00 -2.295054843110992E-16 1.936491673103707E+00 -1.936491673103707E+00 -3.676700028479942E-16 -2.220446049250313E-16 2.914335439641036E-16 -3.838686102395105E-16 2.099369326339236E-15 3.885780586188048E-16 -5.273559366969494E-16 6.228930124041336E-16 2.439632061490536E-15 3.003325768239494E-15 -2.775557561562891E-17 -1.249000902703301E-16 1.040629351592975E-15 6.123614163254675E-16 5.360630924879981E-15 3.022827781058302E-15 1.665334536937735E-16 3.053113317719180E-16 2.282124356862118E-17 -3.857511173593052E-15 9.291642394725674E-15 -2.366095507762717E-15 5.232299201049269E-15 -1.526556658859590E-15 2.775557561562891E-17 2.001344991699083E-15 -6.350888604528103E-15 8.906914663280846E-15 -1.388067642598872E-14 6.608795603232356E-15 8.919157560867624E-15 
2.295054843110939E-16 -2.295054843110995E-16 3.415459319391934E-30 -7.409042307907693E-16 7.409042307907685E-16 -8.973732969717519E-16 -9.156094424598249E-16 9.156094424598277E-16 -2.435403561782698E-15 2.643695513812790E-16 -3.759359164131963E-16 3.759359164131955E-16 -3.147908271813623E-15 1.127479504228523E-16 -1.249258127983404E-15 -2.979412834949657E-16 2.979412834949667E-16 1.108228404025228E-16 5.005881776332709E-16 -2.834580207911393E-15 6.335760835098699E-16 -1.010063325875293E-15 1.010063325875298E-15 1.743421607996844E-15 1.981167223620211E-15 -6.458855507729199E-15 3.491857923023239E-16 4.330144323393536E-16 -9.994701218895444E-16 9.994701218895388E-16 -2.746632590195336E-16 6.891592706134995E-17 -8.269103526529302E-15 9.948754676425637E-16 1.375644804704603E-15 -7.139768264262823E-17 
-1.936491673103707E+00 1.936491673103707E+00 -7.409042307907688E-16 3.749999999999998E+00 -3.749999999999997E+00 -1.314196101148988E-15 1.984313483298441E+00 -1.984313483298441E+00 -7.129304197531450E-17 1.882265015862847E-15 2.428612866367530E-16 1.658395643033828E-15 3.214391973133118E-15 3.295486529554747E-15 -1.805617144832490E-15 4.718447854656915E-16 -2.511879593214417E-15 1.874453914048002E-15 4.058728020524224E-15 3.233280767558372E-15 2.707703196650268E-15 1.165734175856414E-15 -9.714451465470120E-16 3.215000872353563E-16 2.197320182393829E-15 1.360085328701475E-14 5.209690446521791E-15 3.212187337114098E-16 -9.436895709313831E-16 1.221245327087672E-15 2.939587113866318E-15 -1.218038723763716E-15 8.025643221282568E-15 1.785455756217898E-15 1.648471723637203E-15 5.084848815978614E-15 
1.936491673103707E+00 -1.936491673103707E+00 7.409042307907681E-16 -3.749999999999998E+00 3.749999999999997E+00 5.110191317717263E-16 -1.984313483298441E+00 1.984313483298441E+00 -8.654576350521614E-16 -1.673013996573145E-15 -5.412337245047638E-16 -6.383782391594650E-16 -1.993146646045446E-15 -4.530609644450234E-15 1.429073730328274E-15 -8.743006318923108E-16 3.025357742103552E-15 -4.258592341649417E-17 -9.075548313049150E-15 1.796333110601882E-15 5.272974460645090E-17 -1.360023205165817E-15 1.221245327087672E-15 2.676102079252566E-15 -9.080702935069800E-15 -2.781382967347402E-15 -1.111758600232641E-15 1.545281207840457E-16 7.632783294297951E-16 -1.137978600240785E-15 9.461934723217301E-16 -3.389386828430684E-15 -5.826013853743978E-15 -1.726258317600189E-15 -1.058675906200456E-15 -3.649174901301810E-15 
9.475029930787468E-16 -1.812489082417233E-17 -8.973732969717523E-16 -1.066652217551222E-15 3.640892097806154E-16 3.749999999999999E+00 2.094553929656859E-15 -7.050404253994365E-16 3.968626966596883E+00 3.235598095875647E-16 -2.645333228563293E-16 -3.113948711679706E-16 -2.012279232133096E-16 -1.710979448399375E-15 -1.414324793348395E-15 -1.765143322890725E-15 -9.150044474934423E-16 -1.361757928641794E-15 -3.108190788081444E-15 -5.277665782697782E-15 -6.132013706484571E-15 3.934398732014104E-15 2.990617384085310E-15 2.366162821232365E-15 -2.354887118638516E-15 -3.836124126688212E-15 -5.540196868435675E-15 -1.562903095412667E-14 8.716458417017741E-16 2.394445446613707E-16 4.982125823005390E-15 1.613292832658430E-16 -7.836179621856232E-15 -7.415448192559654E-15 -1.199961337298950E-14 0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 1.984313483298442E+00 -1.984313483298442E+00 2.002052618545510E-15 5.249999999999999E+00 -5.249999999999997E+00 1.631383423057886E-15 -2.579680313208270E-15 2.598076211353316E+00 -2.598076211353314E+00 3.159689326962566E-16 7.157069418685002E-16 1.397500454528299E-15 -1.471045507628332E-15 -3.330669073875470E-15 3.843724696259024E-15 7.317064139503727E-15 2.826517900866726E-16 -4.284434372840381E-16 1.665334536937735E-16 -2.109423746787797E-15 4.625300777612908E-15 7.883559742639469E-15 -1.529912018047696E-14 -1.360661231902923E-15 -4.248549088710610E-16 1.387778780781446E-15 3.552713678800501E-15 6.165633121790948E-16 2.605369899024037E-15 -1.780701325537749E-14 3.879533852828755E-15 -4.029681495626408E-17 0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 -1.984313483298442E+00 1.984313483298442E+00 -5.483543456769460E-16 -5.249999999999997E+00 5.249999999999997E+00 -1.395461030325040E-15 2.877185389338292E-15 -2.598076211353316E+00 2.598076211353313E+00 -6.033617509515813E-15 1.251469479889199E-15 4.654841384535438E-16 1.360023205165817E-15 4.080069615497450E-15 -7.285416072597009E-15 -2.668005223885884E-15 -4.168866057143715E-15 -2.683657254881932E-15 -8.881784197001252E-16 3.330669073875470E-15 -2.848943938212657E-15 -2.221422317051169E-15 9.737737158604841E-16 6.528398435957617E-16 -5.028249184894979E-15 -7.771561172376096E-16 -3.719247132494274E-15 -1.060652522029158E-15 -4.959461522362397E-16 7.134994431168169E-15 -7.435874891316825E-16 0.000000000000000E+00 0.000000000000000E+00 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 5.617784489973501E-16 -1.463834656505290E-15 3.968626966596885E+00 1.581783667222223E-15 -1.429128001336264E-15 6.999999999999996E+00 -6.722053469410154E-18 -1.664830306487279E-15 -2.825980606608515E-17 4.472135954999575E+00 -1.994931997373328E-15 2.281371435080420E-15 -6.429410669829239E-16 -3.284472882628568E-15 -7.355227538141662E-16 -2.726985304235541E-15 -2.912925976816805E-15 -2.598863947666803E-15 2.732872772422683E-15 2.915386865357800E-15 6.300515664747763E-15 -4.114764085016986E-15 -1.168509733417977E-14 -5.708487068462054E-15 -1.197052710861374E-14 0.000000000000000E+00 0.000000000000000E+00 2.609024107869118E-15 -3.885780586188047E-16 -1.844011054963346E-14 -1.610999745063624E-14 0.000000000000000E+00 0.000000000000000E+00 
