% degree N
6
% number of nodes
84
% node coordinates
-7.332087238696456E-01 2.829424015767927E-02 5.441679864197688E-02 7.149124369406319E-02 2.462917391095976E-01 8.547958148701706E-01 -1.975601146093120E+00 1.293961724564033E+00 -1.031321602375573E-01 -1.686769305994396E-01 -3.426136995877299E-01 -1.759827151518441E+00 3.049503213013140E+00 -1.010180761313732E+00 1.723568191168845E-01 4.148002904143965E-01 1.648583347821635E+00 -1.856321625446672E+00 3.809854195007565E-01 -3.249738828439075E-01 -8.852106775151033E-01 3.117390196919003E-01 3.945751927708498E-01 -3.100856667543948E-01 5.239600550490904E-01 -8.723660210499784E-02 -1.204229836750763E-01 1.095232081369627E-01 8.537376475350403E-01 -5.600081616182916E-02 -9.042601196842429E-02 -3.130784106907216E-01 -1.053740553453792E+00 1.972842750111342E+00 -2.112140664227966E+00 3.407973403156793E-01 7.130927477038248E-01 3.587206924483231E+00 -4.127252183168004E+00 2.690576100251274E+00 -9.888673457535608E-01 -5.791536837766753E+00 4.007514091485045E+00 -2.701690335971080E+00 5.955272869393886E+00 -2.361607084501632E+00 -2.315061469705875E-02 -1.409635314553198E-01 -7.014806058845846E-02 -2.200680864680064E-01 3.549228055187790E-03 1.643272612503517E-01 2.815836853736691E-01 -3.232292856749934E-01 1.293670198750242E+00 -5.666903198432006E-01 -2.428058334829691E+00 1.717562182061113E+00 -3.136168682706849E+00 7.192070413908243E+00 -2.626924747037619E+00 -4.881495307554670E+00 3.351616197039805E+00 2.494320472932712E-01 -2.048831794235723E-01 7.816764185467502E-02 2.517231634708912E-01 -3.244531212566872E-01 2.070788826920747E-01 -5.015863223942366E-01 2.609616406456859E-01 -8.150972073294693E-02 -2.211874582579351E-01 2.295207927969591E-01 2.228660408774536E-02 -2.494996342814187E-02 1.548740874894200E-02 4.753027812808044E-02 9.704082779519467E-02 -3.537419976897947E-02 -2.414754096101225E-02 -4.550907420581096E-02 -1.220234859035531E-02 2.660510331455348E-02 
1.975601146093122E+00 -8.547958148701729E-01 -2.462917391095934E-01 -7.149124369405950E-02 -5.441679864197654E-02 -2.829424015767733E-02 7.332087238696452E-01 -3.049503213013139E+00 1.759827151518446E+00 3.426136995877392E-01 1.686769305994489E-01 1.031321602375683E-01 -1.293961724564034E+00 1.856321625446673E+00 -1.648583347821630E+00 -4.148002904143919E-01 -1.723568191168846E-01 1.010180761313734E+00 -3.117390196919003E-01 8.852106775151082E-01 3.249738828439125E-01 -3.809854195007584E-01 -5.239600550490912E-01 3.100856667543958E-01 -3.945751927708486E-01 1.204229836750749E-01 8.723660210499763E-02 -1.095232081369617E-01 -1.972842750111351E+00 1.053740553453804E+00 3.130784106907126E-01 9.042601196843007E-02 5.600081616182292E-02 -8.537376475350372E-01 4.127252183168004E+00 -3.587206924483231E+00 -7.130927477038255E-01 -3.407973403156810E-01 2.112140664227968E+00 -4.007514091485040E+00 5.791536837766746E+00 9.888673457535722E-01 -2.690576100251281E+00 2.361607084501630E+00 -5.955272869393889E+00 2.701690335971083E+00 1.409635314553215E-01 2.315061469705838E-02 7.014806058845777E-02 3.232292856749926E-01 -2.815836853736711E-01 -1.643272612503528E-01 -3.549228055189509E-03 2.200680864680065E-01 -1.717562182061112E+00 2.428058334829689E+00 5.666903198431958E-01 -1.293670198750245E+00 2.626924747037612E+00 -7.192070413908247E+00 3.136168682706856E+00 -3.351616197039805E+00 4.881495307554671E+00 -2.494320472932711E-01 3.244531212566886E-01 -2.517231634708921E-01 -7.816764185467234E-02 2.048831794235718E-01 -2.609616406456861E-01 5.015863223942382E-01 -2.070788826920737E-01 2.211874582579361E-01 8.150972073294829E-02 -2.295207927969586E-01 -1.548740874894155E-02 2.494996342814057E-02 -2.228660408774501E-02 -9.704082779519597E-02 -4.753027812808326E-02 3.537419976897896E-02 4.550907420581139E-02 2.414754096101330E-02 1.220234859035620E-02 -2.660510331455395E-02 
1.336790167318116E+00 -7.717662142462076E-15 2.172277931081646E-15 4.844488704669179E-15 -1.977623289579168E-15 3.769661580720378E-16 -1.336790167318114E+00 -2.607417403436293E+00 -3.143697057355785E-16 -2.018477413273786E-15 -2.650175107786692E-15 1.346403130524718E-15 2.607417403436285E+00 2.478462679860729E+00 -5.184130771944365E-30 -9.096924226206786E-15 1.937903335987823E-15 -2.478462679860721E+00 -1.641052745841513E+00 9.635160511761526E-15 4.244634244060691E-15 1.641052745841509E+00 3.522145065099990E-01 -3.663790020354028E-15 -3.522145065099987E-01 1.143738096812974E+00 -1.143738096812972E+00 -8.814062000855075E-16 -1.255195301792816E+00 4.559735799039168E-15 -1.243689490966653E-15 -3.899386220139333E-15 6.611344395819630E-15 1.255195301792808E+00 3.386205105141991E+00 7.065328972718751E-15 1.962456697573648E-15 -0.000000000000000E+00 -3.386205105141980E+00 -4.936574902629981E+00 6.335364537019143E-15 -3.873911818217426E-15 4.936574902629975E+00 6.066687602270000E+00 -6.240451958962792E-15 -6.066687602269989E+00 -6.754914480240309E+00 6.754914480240307E+00 7.312855095034851E-16 1.030107803468884E-01 -9.387810793024013E-16 2.200132828232802E-15 -5.757920115245746E-16 -1.030107803468868E-01 -1.184520871959669E+00 -8.661178991734940E-15 -6.978910191408275E-16 1.184520871959664E+00 2.940352164956476E+00 -1.230046010531841E-14 -2.940352164956483E+00 -8.416512133957745E+00 8.416512133957752E+00 -3.944255041020415E-17 2.698842801922043E-01 1.164645097668512E-15 2.855245690763705E-15 -2.698842801922034E-01 -4.418980352193512E-01 1.318319632339911E-15 4.418980352193533E-01 1.025326308577653E+00 -1.025326308577654E+00 8.054928924938857E-16 1.494229894093970E-02 -1.009188817881848E-15 -1.494229894093976E-02 -2.809306322309551E-01 2.809306322309491E-01 -2.478099487484007E-16 1.012620671978317E-01 -1.012620671978275E-01 1.983301354792841E-15 -1.656356700620099E-15 
-4.454057026686883E-01 6.243045586142062E-02 5.481129721671361E-01 -5.670516928818040E-02 -1.179409814337455E+00 2.243824964724250E+00 -1.530983133422320E+00 4.850218694266168E-17 1.320553029262194E-14 1.206415413989930E-14 7.950872001912517E-15 1.077122504419774E-14 -5.831636573366725E-16 2.355128939074922E-15 -4.229119989172411E-15 -2.067482778683361E-14 -1.537938176625940E-15 1.442592456834182E-15 3.643979730901762E-16 -5.161693131300817E-16 -3.139641153820156E-15 1.067147447684212E-15 -2.108604334092468E-16 -4.115625111108498E-15 -3.196200363745780E-15 1.932683141400656E-15 5.078781340251970E-15 -1.684070419222995E-15 1.331095208466633E+00 -1.107432852707008E+00 -1.925590330817518E+00 4.151387854704230E+00 -4.551242517282656E+00 2.243824964724240E+00 2.847296891201688E-15 9.950300172203785E-15 6.401949320896192E-15 5.123054830657232E-15 1.362587927040228E-15 4.155317611072739E-16 -3.186748418670601E-15 -1.259060242830167E-14 4.030016027218501E-16 -3.522257727214240E-15 7.907090464974531E-15 8.117949855756392E-15 3.039960981233111E-15 -3.125241469292343E-15 -2.896631881698016E-15 -2.464022094522555E+00 7.441509811198592E+00 -6.082459230821804E+00 4.151387854704233E+00 -1.179409814337456E+00 2.145406549414926E-15 -5.329956302606117E-15 8.433595003516568E-15 -2.466360828661144E-16 4.943342522672182E-15 2.978095012560731E-15 -1.274210670350796E-15 -6.441610038572201E-15 -1.969748627529624E-15 5.036510283149146E-15 -6.446830493354860E+00 7.441509811198601E+00 -1.925590330817521E+00 -5.670516928818434E-02 -4.329068288806896E-15 -8.239497702124441E-15 8.326756992681790E-16 8.063859834167506E-15 2.609972339109458E-15 -2.954688860550724E-15 -4.570528539337998E-01 -1.107432852707013E+00 5.481129721671301E-01 -2.966262588480541E-15 -1.567506510235721E-15 5.346012377493588E-16 4.235507371978117E-01 6.243045586142187E-02 -5.037608196017237E-16 -1.329057026686843E-01 
3.576272110778368E-01 -2.553053101554290E-01 -8.955009163068263E-02 1.724767053789472E-01 1.674278121642737E-01 -6.388803661208881E-01 5.407648539102734E-01 -7.180746898818981E-16 4.286591617543284E-16 1.784045700499875E-15 1.325071795777326E-15 -1.346403130524718E-15 5.795587059341088E-16 -3.728954153535293E-16 -6.660863982946505E-16 4.134965557366721E-15 1.088445421211707E-15 2.774216263142658E-17 -1.955312926341414E-16 -1.376451501680218E-15 -2.144234386643027E-15 -5.335737238421059E-16 1.276624716928245E-15 3.146365574072076E-15 1.557342514899185E-15 -2.914006751956802E-15 -3.122850075361376E-15 2.936043822987459E-15 -8.162542256592693E-01 9.411132707989859E-01 -1.232588201828797E-01 -1.020928104487544E+00 1.614311734173166E+00 -9.610603455727543E-01 1.599912357867893E-15 -7.008696252531028E-15 -3.687184864161508E-16 -5.193951772262452E-15 -1.259804987094772E-15 2.558251209177119E-16 2.822867061098292E-15 5.444569482122030E-15 6.667006208423425E-16 -2.189581380935418E-15 -3.954044076885707E-15 -2.624625177118822E-15 3.967151612358408E-15 3.638340814997056E-15 -2.942248131803496E-15 1.025327941218293E+00 -2.174162792128597E+00 2.643975712815876E+00 -2.141799261676743E+00 7.634191428289520E-01 -1.915967278434791E-15 -3.886426470650294E-15 -4.068422783844337E-15 -8.632262900314002E-16 2.789156584713706E-15 2.233571259420548E-15 1.734950325575709E-15 -1.610402509643050E-15 -7.769406048771829E-16 6.432169759202524E-16 -1.365305211542685E+00 -7.795334102962428E-02 2.349264945080324E+00 -2.937566486246344E-01 -2.717300723915269E-15 1.318319632339911E-15 -1.387778342036989E-15 2.559955502910320E-16 -1.074834617548705E-15 -3.887748500724637E-16 -6.510658572855398E-01 1.297776612508875E-01 -3.189409328729579E-01 1.189303396324745E-15 1.329419775191178E-15 5.178949490696913E-16 2.362122953531265E-01 1.074839076421895E-01 -1.159449505432539E-15 -1.209618847228856E-01 
-5.407648539102742E-01 6.388803661208904E-01 -1.674278121642763E-01 -1.724767053789484E-01 8.955009163068421E-02 2.553053101554300E-01 -3.576272110778365E-01 6.555735223415842E-16 -1.903041463527431E-15 5.944420183073094E-16 -3.312726763791375E-15 1.346403130524718E-15 3.356394509851714E-16 -7.457908307070586E-16 -1.036134397347236E-15 2.480979334420033E-15 -8.612903715501438E-16 -0.000000000000000E+00 6.952171418354253E-16 3.484142863628052E-15 3.167177270418487E-15 -2.173818874912283E-16 -1.750886436810566E-15 -3.921773203701214E-15 -1.609539382979260E-15 3.438378146910468E-15 3.617308763288305E-15 -3.416151617941383E-15 9.610603455727604E-01 -1.614311734173176E+00 1.020928104487552E+00 1.232588201828756E-01 -9.411132707989802E-01 8.162542256592649E-01 -7.379021186182330E-16 8.944755485256865E-15 2.148891253642775E-15 3.780182187026219E-15 -1.488080152783698E-16 -7.605465173117427E-16 -4.411397190654035E-15 -5.009623175028712E-15 5.792158774582620E-16 4.019251266900127E-15 7.711376884846926E-15 3.375776721705434E-15 -3.187183950193272E-15 -4.338021740958028E-15 3.124713132225418E-15 -7.634191428289523E-01 2.141799261676744E+00 -2.643975712815876E+00 2.174162792128600E+00 -1.025327941218294E+00 3.624683952225750E-16 1.165927941195088E-15 2.377009093082141E-15 2.466360828661144E-15 -1.679209247619413E-16 -2.978095012560731E-15 -2.914640099565247E-15 1.006501568526906E-15 2.546150137450516E-15 -5.218552823503934E-16 2.937566486246340E-01 -2.349264945080327E+00 7.795334102962674E-02 1.365305211542684E+00 3.484017784352705E-17 3.295799080849776E-16 3.063905849518575E-15 6.399888757275799E-16 -3.666491414575898E-16 -5.831622751086956E-17 3.189409328729587E-01 -1.297776612508877E-01 6.510658572855389E-01 -9.094673030718641E-16 -1.229362530093704E-15 -1.169440207576722E-16 -1.074839076421902E-01 -2.362122953531263E-01 9.835330287462226E-16 1.209618847228858E-01 
1.530983133422321E+00 -2.243824964724252E+00 1.179409814337462E+00 5.670516928818294E-02 -5.481129721671316E-01 -6.243045586142033E-02 4.454057026686859E-01 8.824388373843409E-15 -5.951991445999942E-15 -7.125082344480047E-15 -4.637924624496862E-15 -2.692806261049436E-15 1.628532062010238E-15 -2.198120343136594E-15 -6.766591982675782E-16 9.923917337680131E-15 3.407185142924644E-15 -2.108404359988420E-15 -3.160691130054642E-15 -5.505806006720872E-15 -8.497966483093203E-15 -2.588820660122810E-15 4.958491782433441E-15 9.841712222215973E-15 3.476026855397231E-15 -6.824319154325570E-15 -4.604783748553680E-15 3.737454526872086E-15 -2.243824964724252E+00 4.551242517282675E+00 -4.151387854704243E+00 1.925590330817530E+00 1.107432852707003E+00 -1.331095208466627E+00 -8.461856574241989E-15 3.242886056116871E-16 -1.307907002123094E-14 -3.790432048358217E-15 -3.375675136171950E-15 7.764302664788755E-15 1.075808863579995E-14 1.017871372990145E-14 3.053756627084468E-15 -4.375363289520471E-15 -3.122462543662220E-15 -4.532614611157132E-15 6.342234834353363E-15 3.218532259420473E-15 2.965056256856236E-16 1.179409814337453E+00 -4.151387854704240E+00 6.082459230821819E+00 -7.441509811198608E+00 2.464022094522556E+00 6.179063207190848E-15 -1.665611344564411E-14 8.610303324996481E-15 -9.865443314644574E-16 7.346802458323448E-16 0.000000000000000E+00 -1.837321639252663E-15 3.321455176138791E-15 5.746707960135390E-15 -3.398127419956050E-15 5.670516928819053E-02 1.925590330817522E+00 -7.441509811198604E+00 6.446830493354857E+00 -1.466795334335985E-15 4.614118713189687E-15 1.944624611053407E-15 -3.583937704074448E-15 -7.520200911480851E-15 2.760301435514492E-15 -5.481129721671334E-01 1.107432852707011E+00 4.570528539338008E-01 2.462557620625355E-15 5.061407302605325E-15 1.225127836508947E-15 -6.243045586142021E-02 -4.235507371978106E-01 -8.475975694886146E-16 1.329057026686854E-01 
3.842323143923875E-01 -4.550907420580434E-02 1.548740874893435E-02 -3.244531212566807E-01 -3.232292856749934E-01 1.972842750111343E+00 -1.975601146093120E+00 -2.794528511164409E-01 -2.494996342814517E-02 2.517231634708882E-01 2.815836853736605E-01 -1.053740553453800E+00 8.547958148701631E-01 -6.726348754294061E-02 7.816764185467437E-02 1.643272612503469E-01 -3.130784106907146E-01 2.462917391096012E-01 -3.240647404461993E-02 3.549228055194832E-03 -9.042601196841271E-02 7.149124369405885E-02 -5.264027430373353E-02 -5.600081616183243E-02 5.441679864197756E-02 2.148572814141535E-01 2.829424015767966E-02 -1.924438699593753E-01 -8.284565742496234E-01 9.704082779519545E-02 2.609616406456924E-01 1.717562182061102E+00 -4.127252183167982E+00 3.049503213013126E+00 9.886435489270680E-01 -5.015863223942194E-01 -2.428058334829688E+00 3.587206924483235E+00 -1.759827151518443E+00 8.382006250919571E-02 -5.666903198431924E-01 7.130927477038166E-01 -3.426136995877330E-01 2.727420942626970E-01 3.407973403156887E-01 -1.686769305994406E-01 -4.978289300547941E-01 -1.031321602375687E-01 3.329013789912770E-01 9.899537414493111E-01 -2.211874582579362E-01 -2.626924747037614E+00 4.007514091485027E+00 -1.856321625446666E+00 -2.255672512861546E+00 7.192070413908232E+00 -5.791536837766732E+00 1.648583347821631E+00 -4.921929698909743E-01 -9.888673457535657E-01 4.148002904143882E-01 5.487768385745246E-01 1.723568191168839E-01 -2.467616184847767E-01 -1.135784418745727E+00 3.351616197039804E+00 -2.361607084501629E+00 3.117390196918974E-01 -4.959448648584297E+00 5.955272869393883E+00 -8.852106775151011E-01 -3.524253908907498E-01 -3.249738828439042E-01 8.722877087612206E-02 -4.016338099922696E-01 -1.409635314553216E-01 5.239600550490905E-01 1.066270465538247E-01 -3.100856667543964E-01 7.563425989788961E-02 1.660642347646713E-01 -1.204229836750751E-01 2.024730553719423E-02 -1.143867658592499E-02 
-5.649492621144426E-01 3.408976615583955E-01 6.195680231863127E-02 -1.153449691587900E-15 -6.195680231862977E-02 -3.408976615583980E-01 5.649492621144446E-01 3.468599800118295E-01 -2.492828616641308E-01 -8.376444265893813E-02 8.376444265893804E-02 2.492828616641324E-01 -3.468599800118296E-01 7.137982518291992E-02 -7.707078356962466E-02 -8.269931114733443E-16 7.707078356962387E-02 -7.137982518292067E-02 -2.188927878547108E-03 6.693659089314151E-03 -6.693659089314915E-03 2.188927878547555E-03 9.423022864289095E-03 -6.277046033272030E-16 -9.423022864289657E-03 5.962318453433838E-03 -5.962318453432816E-03 -5.456802018898511E-16 1.009923276040661E+00 -8.486573042741987E-01 -2.169965176533344E-02 2.169965176533286E-02 8.486573042741975E-01 -1.009923276040658E+00 -8.808780813461417E-01 1.185942462512916E+00 3.066338589958825E-15 -1.185942462512921E+00 8.808780813461430E-01 -4.349205244862775E-02 1.340269021443874E-01 -1.340269021443894E-01 4.349205244862630E-02 -2.179240068329533E-02 -5.821001506320023E-16 2.179240068329519E-02 -3.222077707194269E-02 3.222077707194081E-02 6.785417203190233E-16 -8.220117731957985E-01 1.102681043650552E+00 1.821984998380289E-15 -1.102681043650555E+00 8.220117731958005E-01 1.182848170464227E+00 -3.263777297242624E+00 3.263777297242628E+00 -1.182848170464228E+00 3.536457628026998E-02 -1.306795346340328E-15 -3.536457628026960E-02 8.016712681367447E-02 -8.016712681367323E-02 -3.094723186031403E-16 3.674893894893456E-01 -1.200129885807163E+00 1.200129885807161E+00 -3.674893894893460E-01 -1.426259237635574E+00 -0.000000000000000E+00 1.426259237635571E+00 -2.261293518284118E-01 2.261293518284100E-01 -1.968172678491848E-16 2.330772773609181E-01 6.036337855928761E-16 -2.330772773609171E-01 -1.596794882249336E-01 1.596794882249354E-01 4.093040726518528E-16 -6.130063651765880E-02 6.130063651765712E-02 -7.180836552978337E-16 5.251879962939730E-16 
1.975601146093117E+00 -1.972842750111346E+00 3.232292856749934E-01 3.244531212566878E-01 -1.548740874894177E-02 4.550907420581203E-02 -3.842323143923909E-01 -8.547958148701645E-01 1.053740553453791E+00 -2.815836853736716E-01 -2.517231634708911E-01 2.494996342813485E-02 2.794528511164419E-01 -2.462917391095994E-01 3.130784106907178E-01 -1.643272612503525E-01 -7.816764185467209E-02 6.726348754293911E-02 -7.149124369406171E-02 9.042601196841712E-02 -3.549228055197778E-03 3.240647404462285E-02 -5.441679864197603E-02 5.600081616183434E-02 5.264027430373389E-02 -2.829424015768125E-02 -2.148572814141547E-01 1.924438699593771E-01 -3.049503213013141E+00 4.127252183167997E+00 -1.717562182061103E+00 -2.609616406456883E-01 -9.704082779519269E-02 8.284565742496220E-01 1.759827151518445E+00 -3.587206924483231E+00 2.428058334829675E+00 5.015863223942389E-01 -9.886435489270702E-01 3.426136995877385E-01 -7.130927477038098E-01 5.666903198431971E-01 -8.382006250919176E-02 1.686769305994401E-01 -3.407973403156863E-01 -2.727420942626957E-01 1.031321602375717E-01 4.978289300547982E-01 -3.329013789912798E-01 1.856321625446663E+00 -4.007514091485026E+00 2.626924747037609E+00 2.211874582579380E-01 -9.899537414493133E-01 -1.648583347821630E+00 5.791536837766725E+00 -7.192070413908238E+00 2.255672512861548E+00 -4.148002904143872E-01 9.888673457535740E-01 4.921929698909749E-01 -1.723568191168863E-01 -5.487768385745264E-01 2.467616184847785E-01 -3.117390196918967E-01 2.361607084501629E+00 -3.351616197039800E+00 1.135784418745726E+00 8.852106775151030E-01 -5.955272869393880E+00 4.959448648584297E+00 3.249738828439078E-01 3.524253908907530E-01 -8.722877087612128E-02 -5.239600550490924E-01 1.409635314553196E-01 4.016338099922682E-01 3.100856667543935E-01 -1.066270465538272E-01 -7.563425989789035E-02 1.204229836750780E-01 -1.660642347646686E-01 -2.024730553719217E-02 1.143867658592401E-02 
-7.332087238696456E-01 2.829424015767831E-02 5.441679864197426E-02 7.149124369406411E-02 2.462917391095936E-01 8.547958148701711E-01 -1.975601146093122E+00 8.537376475350379E-01 -5.600081616182944E-02 -9.042601196842891E-02 -3.130784106907179E-01 -1.053740553453799E+00 1.972842750111345E+00 -2.200680864680068E-01 3.549228055189411E-03 1.643272612503551E-01 2.815836853736689E-01 -3.232292856749953E-01 -2.048831794235711E-01 7.816764185466972E-02 2.517231634708870E-01 -3.244531212566873E-01 2.228660408774552E-02 -2.494996342814294E-02 1.548740874894128E-02 -2.414754096101307E-02 -4.550907420581120E-02 2.660510331455426E-02 1.293961724564037E+00 -1.031321602375707E-01 -1.686769305994393E-01 -3.426136995877386E-01 -1.759827151518433E+00 3.049503213013131E+00 -2.112140664227966E+00 3.407973403156836E-01 7.130927477038234E-01 3.587206924483237E+00 -4.127252183168000E+00 1.293670198750238E+00 -5.666903198431913E-01 -2.428058334829689E+00 1.717562182061117E+00 2.070788826920768E-01 -5.015863223942335E-01 2.609616406456859E-01 4.753027812808434E-02 9.704082779519774E-02 -1.220234859035715E-02 -1.010180761313729E+00 1.723568191168884E-01 4.148002904143874E-01 1.648583347821633E+00 -1.856321625446668E+00 2.690576100251272E+00 -9.888673457535686E-01 -5.791536837766748E+00 4.007514091485032E+00 -3.136168682706850E+00 7.192070413908246E+00 -2.626924747037622E+00 -8.150972073294720E-02 -2.211874582579368E-01 -3.537419976897878E-02 3.809854195007549E-01 -3.249738828439079E-01 -8.852106775151045E-01 3.117390196918965E-01 -2.701690335971077E+00 5.955272869393886E+00 -2.361607084501629E+00 -4.881495307554669E+00 3.351616197039810E+00 2.295207927969596E-01 3.945751927708495E-01 -3.100856667543945E-01 5.239600550490907E-01 -2.315061469706283E-02 -1.409635314553226E-01 2.494320472932707E-01 -8.723660210499661E-02 -1.204229836750756E-01 -7.014806058845659E-02 1.095232081369615E-01 
1.975601146093121E+00 -8.547958148701711E-01 -2.462917391095953E-01 -7.149124369406641E-02 -5.441679864197866E-02 -2.829424015767922E-02 7.332087238696459E-01 -1.972842750111343E+00 1.053740553453796E+00 3.130784106907085E-01 9.042601196842007E-02 5.600081616182381E-02 -8.537376475350403E-01 3.232292856749961E-01 -2.815836853736715E-01 -1.643272612503535E-01 -3.549228055190232E-03 2.200680864680075E-01 3.244531212566836E-01 -2.517231634708950E-01 -7.816764185467669E-02 2.048831794235711E-01 -1.548740874894021E-02 2.494996342814067E-02 -2.228660408774538E-02 4.550907420580866E-02 2.414754096101277E-02 -2.660510331455248E-02 -3.049503213013142E+00 1.759827151518453E+00 3.426136995877291E-01 1.686769305994510E-01 1.031321602375590E-01 -1.293961724564030E+00 4.127252183167998E+00 -3.587206924483227E+00 -7.130927477038210E-01 -3.407973403156844E-01 2.112140664227965E+00 -1.717562182061112E+00 2.428058334829685E+00 5.666903198431943E-01 -1.293670198750246E+00 -2.609616406456896E-01 5.015863223942345E-01 -2.070788826920756E-01 -9.704082779519368E-02 -4.753027812808385E-02 1.220234859035435E-02 1.856321625446664E+00 -1.648583347821633E+00 -4.148002904143874E-01 -1.723568191168876E-01 1.010180761313730E+00 -4.007514091485031E+00 5.791536837766729E+00 9.888673457535697E-01 -2.690576100251270E+00 2.626924747037612E+00 -7.192070413908232E+00 3.136168682706855E+00 2.211874582579352E-01 8.150972073294856E-02 3.537419976898053E-02 -3.117390196918970E-01 8.852106775151002E-01 3.249738828439046E-01 -3.809854195007556E-01 2.361607084501630E+00 -5.955272869393880E+00 2.701690335971078E+00 -3.351616197039808E+00 4.881495307554673E+00 -2.295207927969583E-01 -5.239600550490924E-01 3.100856667543939E-01 -3.945751927708493E-01 1.409635314553233E-01 2.315061469706205E-02 -2.494320472932691E-01 1.204229836750763E-01 8.723660210499669E-02 7.014806058845600E-02 -1.095232081369614E-01 
1.530983133422313E+00 7.074523630590237E-15 -4.616527266076727E-15 1.845519506540640E-15 -1.072788045495345E-15 3.769661580720378E-16 -1.530983133422313E+00 -2.243824964724243E+00 -4.287272837498022E-15 8.145463732933687E-15 5.983800632631710E-15 5.595988011243360E-15 2.243824964724243E+00 1.179409814337459E+00 6.089932784408252E-15 -4.134965557366721E-15 -1.614919446656520E-15 -1.179409814337458E+00 5.670516928818489E-02 -2.752903003360436E-15 -7.759721977423450E-15 -5.670516928818520E-02 -5.481129721671294E-01 4.838234847504852E-15 5.481129721671302E-01 -6.243045586142316E-02 6.243045586141804E-02 1.719936777067412E-15 -2.243824964724247E+00 -9.119471598078335E-15 -4.714221703746181E-16 -1.364785177048767E-14 1.400049401467686E-14 2.243824964724237E+00 4.551242517282660E+00 1.009332710388393E-14 -4.455720678815099E-15 6.460459952917095E-15 -4.551242517282658E+00 -4.151387854704241E+00 6.050412625119557E-15 1.328198337674546E-14 4.151387854704241E+00 1.925590330817525E+00 -4.986059176409828E-15 -1.925590330817523E+00 1.107432852707012E+00 -1.107432852707011E+00 -1.140406252637014E-17 1.179409814337454E+00 1.913633273812824E-15 -8.250498105873007E-16 -5.593408111953011E-15 -1.179409814337453E+00 -4.151387854704236E+00 1.443529831955823E-15 1.395782038281655E-15 4.151387854704227E+00 6.082459230821801E+00 -9.942712090158342E-15 -6.082459230821799E+00 -7.441509811198597E+00 7.441509811198595E+00 -2.321042389523552E-16 5.670516928818765E-02 6.211440520898732E-15 2.710414387609024E-15 -5.670516928818754E-02 1.925590330817524E+00 -2.636639264679821E-15 -1.925590330817522E+00 -7.441509811198598E+00 7.441509811198605E+00 1.943874250362319E-17 -5.481129721671343E-01 -6.908034880773583E-17 5.481129721671307E-01 1.107432852707007E+00 -1.107432852707008E+00 2.201053533546188E-15 -6.243045586141847E-02 6.243045586142004E-02 -6.385808778089946E-16 -3.636834711546741E-16 
3.836678124234045E-01 -1.012620671978227E-01 -1.494229894094368E-02 -2.698842801922023E-01 -1.030107803468906E-01 1.255195301792817E+00 -1.336790167318119E+00 2.196637327912098E-15 4.113949576589825E-16 -1.179655983195170E-14 2.650332688946893E-15 5.385612522098872E-15 3.357995657811217E-15 6.280343837533125E-16 5.413273586140666E-15 -8.269931114733442E-15 -1.116646474671046E-15 3.440028166296896E-15 1.272629987950481E-15 8.086652572371280E-15 5.210526447193801E-15 -3.458348210087723E-16 -8.406922794317536E-17 -4.861209370367284E-15 -1.989640432597675E-15 1.093688909474789E-15 6.147635640276899E-15 -4.224948595594532E-15 -9.727153610708773E-01 2.809306322309416E-01 4.418980352193674E-01 1.184520871959659E+00 -3.386205105141975E+00 2.607417403436282E+00 -5.628603342893645E-15 2.138931132928895E-14 1.069034151121477E-14 -1.354665831559492E-15 -1.300832800476246E-15 1.101225840357304E-14 -9.434936214861169E-16 -4.779071398472615E-15 -8.614093069198032E-16 -4.082471207299668E-15 1.062195529840802E-14 5.926137974297011E-15 2.489765436892681E-15 -6.716936889225333E-15 5.496758137710407E-15 1.589033105816266E+00 -1.025326308577648E+00 -2.940352164956479E+00 4.936574902629974E+00 -2.478462679860723E+00 -2.625462009930562E-15 -2.131982521042447E-14 1.022381192502704E-14 3.946177325857830E-15 -2.552120271118429E-15 -9.430634206442315E-15 -1.836359227751957E-15 -1.610402509643050E-15 5.369988145970969E-15 -5.352050686430779E-15 -2.935577550800689E+00 8.416512133957738E+00 -6.066687602269995E+00 1.641052745841506E+00 -7.392667136883752E-15 2.109311411743857E-14 8.019585760203022E-16 2.047964402328256E-15 -1.061830214639936E-15 6.609172451231883E-15 -6.602563796843319E+00 6.754914480240295E+00 -3.522145065099977E-01 9.402492733296810E-15 7.715641054226620E-15 -4.945061449181568E-15 -6.091321552194631E-02 -1.143738096812974E+00 2.814663626981060E-15 2.989285568143231E-01 
